customer_id,city,signup_date,age,channel
C02547,Mumbai,2022-02-21,40,referral
C02548,Bangalore,2023-10-16,37,instagram
C02549,Bangalore,2022-03-04,34,website
C02550,Mumbai,2023-05-24,29,modern_trade
C02551,Delhi,2022-10-19,52,instagram
C02552,Mumbai,2022-04-01,46,instagram
C02553,Pune,2023-10-26,42,website
C02554,Jaipur,2023-02-28,50,website
C02555,Mumbai,2023-10-31,27,referral
C02556,Ahmedabad,2024-03-31,39,website
C02557,Hyderabad,2022-12-31,48,distributor
C02558,Delhi,2022-05-30,26,instagram
C02559,Mumbai,2022-09-28,28,instagram
C02560,Bangalore,2023-08-04,31,instagram
C02561,Pune,2022-04-26,31,website
C02562,Chennai,2023-12-05,49,referral
C02563,Mumbai,2023-05-31,31,distributor
C02564,Mumbai,2023-08-10,41,website
C02565,Bangalore,2024-03-20,34,referral
C02566,Delhi,2022-08-29,32,instagram
C02567,Delhi,2022-01-30,40,website
C02568,Delhi,2022-05-23,49,instagram
C02569,Pune,2022-11-22,25,distributor
C02570,Jaipur,2023-11-26,40,referral
C02571,Bangalore,2022-01-16,35,instagram
C02572,Jaipur,2022-04-21,52,website
C02573,Delhi,2023-12-14,49,instagram
C02574,Bangalore,2022-04-17,40,website
C02575,Delhi,2023-01-14,22,instagram
C02576,Chennai,2022-06-11,44,website
C02577,Ahmedabad,2022-10-10,49,website
C02578,Hyderabad,2022-09-26,25,website
C02579,Delhi,2023-04-29,39,website
C02580,Chennai,2023-10-29,46,instagram
C02581,Mumbai,2022-03-14,39,referral
C02582,Kolkata,2022-07-16,27,referral
C02583,Bangalore,2022-08-31,40,referral
C02584,Bangalore,2023-08-21,33,distributor
C02585,Hyderabad,2024-03-09,46,instagram
C02586,Chennai,2022-09-16,22,website
C02587,Mumbai,2024-03-08,26,referral
C02588,Chennai,2022-05-29,22,website
C02589,Delhi,2023-01-25,29,modern_trade
C02590,Indore,2023-02-20,39,instagram
C02591,Pune,2023-03-02,30,modern_trade
C02592,Pune,2023-12-03,26,instagram
C02593,Hyderabad,2022-08-05,25,referral
C02594,Hyderabad,2022-03-27,50,website
C02595,Mumbai,2022-08-04,22,instagram
C02596,Indore,2023-02-27,51,modern_trade
C02597,Delhi,2022-11-16,22,instagram
C02598,Bangalore,2022-04-28,24,modern_trade
C02599,Delhi,2023-02-19,43,referral
C02600,Mumbai,2023-08-22,29,website
C02601,Chennai,2022-02-09,39,distributor
C02602,Mumbai,2022-06-10,46,referral
C02603,Indore,2023-12-04,41,instagram
C02604,Delhi,2023-06-21,52,modern_trade
C02605,Mumbai,2023-02-24,51,instagram
C02606,Bangalore,2023-10-26,37,website
C02607,Mumbai,2022-04-05,23,distributor
C02608,Delhi,2023-03-18,38,website
C02609,Chennai,2023-07-12,31,instagram
C02610,Mumbai,2023-10-12,28,instagram
C02611,Pune,2023-04-11,30,instagram
C02612,Mumbai,2022-10-15,38,referral
C02613,Delhi,2023-11-07,30,instagram
C02614,Indore,2023-02-16,30,modern_trade
C02615,Delhi,2023-02-04,45,referral
C02616,Mumbai,2023-06-12,32,distributor
C02617,Delhi,2022-01-18,29,modern_trade
C02618,Delhi,2022-05-16,46,distributor
C02619,Kolkata,2023-04-09,23,instagram
C02620,Delhi,2024-01-29,31,website
C02621,Pune,2022-09-05,45,referral
C02622,Kolkata,2023-12-11,37,instagram
C02623,Bangalore,2022-01-01,40,website
C02624,Jaipur,2023-12-03,52,modern_trade
C02625,Delhi,2023-01-16,32,instagram
C02626,Ahmedabad,2023-05-24,27,instagram
C02627,Mumbai,2023-04-05,27,instagram
C02628,Chennai,2023-05-20,53,modern_trade
C02629,Bangalore,2024-03-16,34,distributor
C02630,Bangalore,2023-04-21,24,instagram
C02631,Chennai,2023-07-11,38,referral
C02632,Chennai,2022-02-01,24,distributor
C02633,Mumbai,2022-04-28,33,referral
C02634,Mumbai,2024-03-18,45,website
C02635,Indore,2022-07-03,27,instagram
C02636,Chennai,2022-07-10,32,referral
C02637,Ahmedabad,2024-01-17,48,website
C02638,Indore,2024-01-20,45,modern_trade
C02639,Ahmedabad,2023-12-29,39,instagram
C02640,Chennai,2022-03-15,48,instagram
C02641,Delhi,2023-09-15,42,referral
C02642,Mumbai,2022-04-13,54,website
C02643,Pune,2023-08-09,39,modern_trade
C02644,Chennai,2023-02-24,24,modern_trade
C02645,Mumbai,2023-04-18,45,instagram
C02646,Delhi,2024-02-03,22,modern_trade
C02647,Ahmedabad,2022-04-24,27,instagram
C02648,Bangalore,2023-01-14,40,referral
C02649,Bangalore,2022-11-09,43,modern_trade
C02650,Bangalore,2022-11-26,29,instagram
C02651,Delhi,2022-12-05,26,instagram
C02652,Delhi,2022-08-26,30,referral
C02653,Delhi,2022-06-22,42,website
C02654,Mumbai,2022-03-20,49,website
C02655,Indore,2023-04-09,25,referral
C02656,Bangalore,2023-08-28,45,modern_trade
C02657,Pune,2023-05-16,29,modern_trade
C02658,Kolkata,2023-07-16,38,modern_trade
C02659,Delhi,2022-10-12,41,referral
C02660,Chennai,2022-08-11,37,instagram
C02661,Bangalore,2023-08-16,31,instagram
C02662,Kolkata,2022-09-23,31,website
C02663,Delhi,2023-10-29,51,modern_trade
C02664,Chennai,2023-01-08,51,distributor
C02665,Hyderabad,2022-08-21,46,instagram
C02666,Delhi,2022-08-24,28,instagram
C02667,Mumbai,2023-11-02,41,instagram
C02668,Chennai,2024-02-02,38,instagram
C02669,Indore,2022-11-10,24,website
C02670,Delhi,2024-03-23,47,distributor
C02671,Chennai,2023-01-15,31,website
C02672,Bangalore,2024-03-04,35,website
C02673,Indore,2023-09-06,29,website
C02674,Mumbai,2023-07-17,48,instagram
C02675,Kolkata,2023-02-24,31,modern_trade
C02676,Delhi,2022-02-21,36,website
C02677,Delhi,2023-12-22,43,instagram
C02678,Mumbai,2024-03-29,52,website
C02679,Mumbai,2023-10-05,23,website
C02680,Bangalore,2023-05-24,52,instagram
C02681,Delhi,2024-02-21,35,instagram
C02682,Pune,2022-07-24,31,referral
C02683,Mumbai,2024-01-01,51,instagram
C02684,Delhi,2022-09-14,36,instagram
C02685,Delhi,2022-07-04,35,website
C02686,Mumbai,2022-05-25,52,referral
C02687,Mumbai,2023-11-21,50,website
C02688,Bangalore,2022-01-14,48,distributor
C02689,Bangalore,2022-09-03,42,website
C02690,Bangalore,2022-07-06,30,website
C02691,Hyderabad,2022-12-03,41,modern_trade
C02692,Hyderabad,2022-09-16,36,website
C02693,Mumbai,2022-02-09,45,instagram
C02694,Bangalore,2023-08-24,37,referral
C02695,Ahmedabad,2023-09-29,32,website
C02696,Bangalore,2023-02-22,29,website
C02697,Chennai,2022-12-17,24,distributor
C02698,Delhi,2022-01-09,40,website
C02699,Indore,2022-12-16,24,modern_trade
C02700,Indore,2022-03-25,46,instagram
C02701,Hyderabad,2023-06-17,32,website
C02702,Ahmedabad,2024-03-03,37,distributor
C02703,Mumbai,2022-12-24,38,instagram
C02704,Mumbai,2023-01-13,45,instagram
C02705,Indore,2022-06-21,38,referral
C02706,Pune,2022-01-25,41,modern_trade
C02707,Mumbai,2023-01-28,43,instagram
C02708,Delhi,2022-04-13,27,website
C02709,Mumbai,2023-12-03,28,instagram
C02710,Delhi,2022-08-24,35,referral
C02711,Indore,2023-02-14,32,distributor
C02712,Bangalore,2023-07-03,33,instagram
C02713,Delhi,2024-02-23,26,instagram
C02714,Delhi,2024-03-15,26,referral
C02715,Mumbai,2022-11-28,41,website
C02716,Delhi,2023-10-26,36,instagram
C02717,Chennai,2024-03-04,47,website
C02718,Ahmedabad,2023-06-16,54,distributor
C02719,Kolkata,2023-10-11,51,referral
C02720,Mumbai,2022-01-29,45,referral
C02721,Kolkata,2023-06-27,44,referral
C02722,Pune,2022-01-19,30,website
C02723,Pune,2022-05-28,24,instagram
C02724,Bangalore,2023-04-16,28,website
C02725,Bangalore,2023-05-06,43,distributor
C02726,Delhi,2022-10-10,35,instagram
C02727,Mumbai,2024-03-22,50,website
C02728,Delhi,2023-11-06,37,instagram
C02729,Delhi,2022-04-23,31,website
C02730,Bangalore,2023-03-31,28,referral
C02731,Indore,2023-10-24,46,website
C02732,Bangalore,2022-11-26,48,website
C02733,Mumbai,2022-09-12,36,instagram
C02734,Ahmedabad,2023-08-22,53,modern_trade
C02735,Jaipur,2023-02-03,49,website
C02736,Pune,2023-09-02,30,instagram
C02737,Ahmedabad,2023-05-23,28,distributor
C02738,Hyderabad,2023-10-06,37,instagram
C02739,Ahmedabad,2023-04-11,47,website
C02740,Mumbai,2023-02-11,38,referral
C02741,Delhi,2023-09-01,44,website
C02742,Delhi,2022-04-08,29,instagram
C02743,Mumbai,2022-10-17,23,referral
C02744,Mumbai,2024-01-09,52,instagram
C02745,Chennai,2023-10-19,53,website
C02746,Pune,2022-06-05,50,website
C02747,Hyderabad,2024-02-21,24,website
C02748,Mumbai,2022-06-11,29,modern_trade
C02749,Pune,2023-09-16,23,distributor
C02750,Chennai,2023-11-28,52,website
C02751,Bangalore,2023-12-18,41,website
C02752,Chennai,2022-04-07,50,instagram
C02753,Delhi,2023-01-12,38,modern_trade
C02754,Delhi,2023-07-21,31,modern_trade
C02755,Jaipur,2023-03-26,43,instagram
C02756,Delhi,2022-04-27,27,website
C02757,Bangalore,2023-08-28,52,distributor
C02758,Kolkata,2024-03-15,33,instagram
C02759,Chennai,2023-12-17,33,referral
C02760,Mumbai,2024-03-04,37,referral
C02761,Mumbai,2023-05-21,46,referral
C02762,Mumbai,2022-07-08,43,instagram
C02763,Chennai,2023-04-21,48,instagram
C02764,Bangalore,2022-11-19,45,instagram
C02765,Mumbai,2023-08-19,33,modern_trade
C02766,Ahmedabad,2022-06-29,39,referral
C02767,Hyderabad,2024-02-25,37,referral
C02768,Delhi,2022-06-30,25,referral
C02769,Bangalore,2023-11-24,33,instagram
C02770,Chennai,2024-03-05,54,distributor
C02771,Mumbai,2022-10-14,43,modern_trade
C02772,Delhi,2023-04-20,39,website
C02773,Pune,2023-09-10,54,referral
C02774,Bangalore,2023-10-03,48,website
C02775,Hyderabad,2022-09-19,40,referral
C02776,Bangalore,2023-06-07,35,instagram
C02777,Mumbai,2022-06-11,46,referral
C02778,Mumbai,2023-05-02,45,distributor
C02779,Bangalore,2022-06-30,44,instagram
C02780,Delhi,2023-12-26,26,website
C02781,Mumbai,2023-04-14,45,instagram
C02782,Kolkata,2024-02-25,26,instagram
C02783,Ahmedabad,2022-01-21,27,website
C02784,Pune,2022-10-02,25,instagram
C02785,Kolkata,2022-09-17,31,distributor
C02786,Delhi,2022-11-29,22,referral
C02787,Ahmedabad,2023-04-11,42,instagram
C02788,Mumbai,2022-04-26,24,website
C02789,Ahmedabad,2023-02-17,52,modern_trade
C02790,Ahmedabad,2023-06-21,48,instagram
C02791,Indore,2024-02-05,38,website
C02792,Ahmedabad,2023-12-24,44,modern_trade
C02793,Hyderabad,2024-03-27,34,instagram
C02794,Delhi,2022-09-14,48,distributor
C02795,Bangalore,2022-06-17,41,instagram
C02796,Hyderabad,2023-06-17,34,instagram
C02797,Mumbai,2023-08-21,45,website
C02798,Chennai,2022-01-15,24,instagram
C02799,Ahmedabad,2022-02-19,31,website
C02800,Mumbai,2022-10-31,22,referral
C02801,Pune,2023-05-02,34,instagram
C02802,Jaipur,2023-02-20,35,distributor
C02803,Jaipur,2022-11-01,54,website
C02804,Ahmedabad,2022-07-15,23,website
C02805,Hyderabad,2024-03-23,23,referral
C02806,Ahmedabad,2024-03-10,52,instagram
C02807,Indore,2023-01-23,25,website
C02808,Mumbai,2024-01-27,40,modern_trade
C02809,Bangalore,2023-03-31,30,instagram
C02810,Indore,2023-12-14,45,referral
C02811,Delhi,2023-12-06,34,referral
C02812,Chennai,2023-10-20,51,referral
C02813,Chennai,2022-11-06,40,modern_trade
C02814,Mumbai,2022-05-07,31,instagram
C02815,Hyderabad,2022-06-24,35,instagram
C02816,Indore,2022-05-14,41,instagram
C02817,Bangalore,2022-03-07,25,referral
C02818,Mumbai,2023-01-28,26,instagram
C02819,Mumbai,2022-12-31,53,modern_trade
C02820,Delhi,2022-10-06,27,website
C02821,Jaipur,2024-01-28,35,instagram
C02822,Delhi,2022-12-29,27,website
C02823,Chennai,2024-01-19,35,website
C02824,Delhi,2022-06-20,33,instagram
C02825,Delhi,2022-02-20,48,instagram
C02826,Kolkata,2022-11-24,47,instagram
C02827,Indore,2023-10-27,33,instagram
C02828,Mumbai,2023-08-15,29,modern_trade
C02829,Bangalore,2022-05-25,31,referral
C02830,Mumbai,2022-10-01,37,distributor
C02831,Bangalore,2022-06-04,47,modern_trade
C02832,Chennai,2023-05-23,29,instagram
C02833,Mumbai,2022-12-29,50,modern_trade
C02834,Delhi,2022-11-21,41,instagram
C02835,Bangalore,2023-10-17,38,instagram
C02836,Jaipur,2022-10-25,40,website
C02837,Ahmedabad,2023-05-09,38,referral
C02838,Mumbai,2023-06-30,22,referral
C02839,Indore,2022-10-31,50,website
C02840,Delhi,2023-04-12,35,modern_trade
C02841,Bangalore,2022-08-27,38,referral
C02842,Indore,2023-10-12,34,referral
C02843,Jaipur,2024-02-05,50,website
C02844,Ahmedabad,2023-06-01,48,website
C02845,Hyderabad,2022-06-25,54,instagram
C02846,Delhi,2023-02-14,50,distributor
C02847,Pune,2023-12-27,40,website
C02848,Delhi,2022-12-30,45,website
C02849,Hyderabad,2022-01-23,35,distributor
C02850,Delhi,2022-11-14,26,distributor
C02851,Chennai,2023-06-09,45,instagram
C02852,Delhi,2024-01-23,52,instagram
C02853,Mumbai,2022-10-03,51,modern_trade
C02854,Jaipur,2023-08-27,30,distributor
C02855,Mumbai,2023-09-12,48,website
C02856,Bangalore,2022-08-17,49,referral
C02857,Delhi,2023-10-26,47,website
C02858,Mumbai,2022-04-18,39,instagram
C02859,Mumbai,2024-03-11,29,distributor
C02860,Mumbai,2022-06-25,39,referral
C02861,Kolkata,2022-11-16,41,distributor
C02862,Delhi,2022-10-13,53,referral
C02863,Ahmedabad,2022-11-25,50,distributor
C02864,Hyderabad,2024-01-23,39,referral
C02865,Bangalore,2023-10-19,28,modern_trade
C02866,Hyderabad,2022-12-22,22,distributor
C02867,Bangalore,2022-01-14,49,website
C02868,Indore,2022-10-02,54,website
C02869,Delhi,2022-03-12,25,instagram
C02870,Delhi,2022-07-14,41,referral
C02871,Kolkata,2024-03-22,52,modern_trade
C02872,Jaipur,2023-06-07,49,instagram
C02873,Kolkata,2022-04-16,24,modern_trade
C02874,Bangalore,2024-02-09,27,website
C02875,Pune,2022-07-15,44,instagram
C02876,Bangalore,2022-05-25,28,instagram
C02877,Bangalore,2024-01-02,22,referral
C02878,Delhi,2022-12-16,27,instagram
C02879,Hyderabad,2023-02-28,45,distributor
C02880,Mumbai,2023-04-16,45,website
C02881,Delhi,2023-11-17,50,referral
C02882,Kolkata,2022-08-04,53,instagram
C02883,Delhi,2022-04-03,46,website
C02884,Mumbai,2022-09-17,31,referral
C02885,Mumbai,2023-07-29,46,instagram
C02886,Jaipur,2023-06-25,48,referral
C02887,Bangalore,2024-02-26,53,modern_trade
C02888,Bangalore,2022-10-12,33,instagram
C02889,Pune,2023-04-29,25,referral
C02890,Pune,2023-01-07,47,distributor
C02891,Delhi,2022-03-11,24,instagram
C02892,Chennai,2023-01-14,38,modern_trade
C02893,Indore,2022-10-06,30,referral
C02894,Chennai,2024-01-13,50,instagram
C02895,Mumbai,2022-10-29,22,instagram
C02896,Kolkata,2022-09-12,39,instagram
C02897,Hyderabad,2023-11-15,41,instagram
C02898,Delhi,2023-11-23,49,instagram
C02899,Bangalore,2022-09-21,37,referral
C02900,Mumbai,2023-11-26,42,instagram
C02901,Mumbai,2023-12-18,34,website
C02902,Indore,2023-02-28,53,modern_trade
C02903,Mumbai,2024-01-31,27,modern_trade
C02904,Bangalore,2022-08-01,34,website
C02905,Hyderabad,2023-11-02,34,distributor
C02906,Mumbai,2022-04-10,33,instagram
C02907,Ahmedabad,2022-04-22,54,instagram
C02908,Delhi,2022-11-04,49,instagram
C02909,Delhi,2023-11-09,24,modern_trade
C02910,Delhi,2023-04-20,39,modern_trade
C02911,Delhi,2023-07-02,47,website
C02912,Mumbai,2022-04-22,23,referral
C02913,Indore,2022-03-28,25,website
C02914,Ahmedabad,2022-07-02,49,instagram
C02915,Delhi,2023-08-20,49,referral
C02916,Chennai,2024-02-20,46,website
C02917,Indore,2022-06-14,47,instagram
C02918,Kolkata,2024-03-25,23,instagram
C02919,Bangalore,2022-03-31,51,modern_trade
C02920,Delhi,2023-03-31,42,website
C02921,Delhi,2022-08-26,44,referral
C02922,Indore,2023-06-18,54,referral
C02923,Pune,2023-11-10,23,distributor
C02924,Mumbai,2023-12-28,48,referral
C02925,Delhi,2022-02-27,43,instagram
C02926,Jaipur,2023-06-26,37,referral
C02927,Pune,2023-09-10,41,website
C02928,Ahmedabad,2023-02-06,47,instagram
C02929,Indore,2023-11-10,37,referral
C02930,Bangalore,2023-10-28,27,referral
C02931,Hyderabad,2023-06-03,44,referral
C02932,Chennai,2022-07-16,29,referral
C02933,Mumbai,2022-02-15,27,website
C02934,Hyderabad,2023-06-14,43,distributor
C02935,Chennai,2023-02-01,27,distributor
C02936,Mumbai,2023-10-27,53,website
C02937,Pune,2024-02-15,38,website
C02938,Hyderabad,2022-03-15,38,modern_trade
C02939,Ahmedabad,2023-02-20,44,modern_trade
C02940,Mumbai,2023-10-19,34,modern_trade
C02941,Delhi,2023-09-06,53,instagram
C02942,Hyderabad,2022-12-01,43,instagram
C02943,Delhi,2023-09-25,28,distributor
C02944,Indore,2023-11-19,43,distributor
C02945,Indore,2023-07-29,42,website
C02946,Mumbai,2022-10-23,27,distributor
C02947,Bangalore,2022-03-25,35,modern_trade
C02948,Bangalore,2022-01-15,37,website
C02949,Delhi,2022-05-14,24,referral
C02950,Jaipur,2023-04-23,30,website
C02951,Pune,2023-09-25,42,website
C02952,Chennai,2022-11-15,51,distributor
C02953,Indore,2023-01-27,51,referral
C02954,Bangalore,2023-04-24,53,modern_trade
C02955,Jaipur,2023-10-02,44,modern_trade
C02956,Chennai,2023-01-03,24,instagram
C02957,Indore,2023-01-02,22,instagram
C02958,Kolkata,2022-10-15,24,website
C02959,Delhi,2024-03-23,28,instagram
C02960,Pune,2023-01-13,24,website
C02961,Mumbai,2023-11-23,24,instagram
C02962,Delhi,2023-04-08,25,referral
C02963,Delhi,2023-08-17,52,instagram
C02964,Ahmedabad,2022-01-13,23,instagram
C02965,Kolkata,2023-06-20,35,instagram
C02966,Chennai,2022-06-17,52,distributor
C02967,Indore,2022-09-27,23,referral
C02968,Hyderabad,2022-03-11,52,distributor
C02969,Jaipur,2022-11-14,43,distributor
C02970,Bangalore,2023-01-11,31,distributor
C02971,Bangalore,2022-03-30,51,referral
C02972,Mumbai,2023-12-02,54,modern_trade
C02973,Pune,2022-09-14,40,instagram
C02974,Indore,2022-08-05,46,instagram
C02975,Bangalore,2023-03-26,22,modern_trade
C02976,Mumbai,2023-06-28,53,instagram
C02977,Pune,2022-05-21,46,distributor
C02978,Mumbai,2022-06-10,38,website
C02979,Chennai,2022-02-01,35,referral
C02980,Ahmedabad,2022-06-01,34,instagram
C02981,Bangalore,2022-09-17,23,website
C02982,Delhi,2023-12-29,53,website
C02983,Chennai,2022-10-06,53,website
C02984,Pune,2022-10-12,27,referral
C02985,Hyderabad,2023-09-02,46,instagram
C02986,Ahmedabad,2023-06-26,24,referral
C02987,Mumbai,2023-08-25,39,referral
C02988,Bangalore,2022-05-28,24,instagram
C02989,Indore,2023-10-18,26,instagram
C02990,Kolkata,2022-03-08,45,referral
C02991,Mumbai,2023-07-24,45,website
C02992,Pune,2024-03-03,49,website
C02993,Hyderabad,2022-10-06,37,instagram
C02994,Bangalore,2024-01-18,28,website
C02995,Mumbai,2023-03-19,39,website
C02996,Kolkata,2023-02-03,27,website
C02997,Mumbai,2022-05-08,49,website
C02998,Delhi,2022-12-03,50,referral
C02999,Delhi,2023-04-27,25,instagram
C03000,Kolkata,2023-12-22,35,referral
C03001,Chennai,2022-07-05,26,referral
C03002,Pune,2022-06-18,46,website
C03003,Delhi,2023-11-15,29,modern_trade
C03004,Chennai,2022-09-17,36,referral
C03005,Hyderabad,2023-12-18,40,website
C03006,Pune,2023-10-09,32,modern_trade
C03007,Jaipur,2023-07-12,41,instagram
C03008,Mumbai,2023-05-22,39,distributor
C03009,Chennai,2023-06-05,35,instagram
C03010,Mumbai,2023-04-16,46,distributor
C03011,Hyderabad,2022-06-10,37,instagram
C03012,Delhi,2022-10-16,39,referral
C03013,Delhi,2022-12-06,22,website
C03014,Delhi,2023-05-17,22,distributor
C03015,Chennai,2022-04-16,22,instagram
C03016,Delhi,2024-03-12,42,modern_trade
C03017,Indore,2023-04-20,46,website
C03018,Bangalore,2023-08-23,48,instagram
C03019,Mumbai,2023-04-08,31,referral
C03020,Pune,2023-04-28,33,referral
C03021,Delhi,2023-12-05,49,referral
C03022,Bangalore,2022-06-02,53,modern_trade
C03023,Chennai,2023-10-11,54,distributor
C03024,Delhi,2024-02-24,29,website
C03025,Mumbai,2022-05-29,47,distributor
C03026,Delhi,2022-07-07,23,instagram
C03027,Jaipur,2023-10-15,27,instagram
C03028,Chennai,2022-05-11,52,modern_trade
C03029,Chennai,2023-03-28,44,modern_trade
C03030,Chennai,2023-05-31,33,instagram
C03031,Mumbai,2023-05-06,49,referral
C03032,Bangalore,2023-04-21,36,modern_trade
C03033,Indore,2022-09-20,40,instagram
C03034,Mumbai,2023-06-22,33,instagram
C03035,Delhi,2023-04-04,23,website
C03036,Delhi,2023-06-20,32,distributor
C03037,Bangalore,2024-02-17,46,modern_trade
C03038,Ahmedabad,2024-01-11,42,modern_trade
C03039,Mumbai,2024-02-20,30,referral
C03040,Bangalore,2023-09-29,33,website
C03041,Mumbai,2023-11-15,31,instagram
C03042,Ahmedabad,2024-01-16,26,distributor
C03043,Mumbai,2022-10-22,54,referral
C03044,Bangalore,2023-03-11,26,website
C03045,Indore,2022-10-02,37,modern_trade
C03046,Chennai,2023-08-11,50,instagram
C03047,Bangalore,2022-11-04,39,distributor
C03048,Delhi,2023-12-27,50,referral
C03049,Bangalore,2023-01-11,27,referral
C03050,Delhi,2022-06-07,39,instagram
C03051,Delhi,2024-03-24,53,modern_trade
C03052,Bangalore,2022-07-23,52,modern_trade
C03053,Delhi,2023-10-23,32,instagram
C03054,Delhi,2022-03-16,47,instagram
C03055,Chennai,2023-01-15,49,distributor
C03056,Ahmedabad,2024-01-11,48,instagram
C03057,Hyderabad,2022-10-31,40,website
C03058,Mumbai,2022-03-03,48,website
C03059,Mumbai,2023-07-24,41,modern_trade
C03060,Ahmedabad,2024-02-25,24,website
C03061,Delhi,2022-04-18,37,referral
C03062,Mumbai,2022-07-06,50,distributor
C03063,Hyderabad,2022-08-17,36,instagram
C03064,Chennai,2022-02-17,51,instagram
C03065,Chennai,2022-09-25,22,instagram
C03066,Delhi,2023-12-28,50,distributor
C03067,Mumbai,2024-03-12,51,website
C03068,Ahmedabad,2022-09-11,53,instagram
C03069,Delhi,2022-03-28,31,website
C03070,Chennai,2022-06-30,48,referral
C03071,Chennai,2022-01-25,29,distributor
C03072,Hyderabad,2023-01-23,46,instagram
C03073,Delhi,2022-08-10,41,website
C03074,Delhi,2023-02-01,38,website
C03075,Hyderabad,2023-05-26,44,instagram
C03076,Kolkata,2023-07-15,46,modern_trade
C03077,Jaipur,2023-03-16,52,instagram
C03078,Mumbai,2022-06-24,27,website
C03079,Mumbai,2022-11-07,25,modern_trade
C03080,Jaipur,2022-10-01,41,website
C03081,Indore,2022-02-04,22,instagram
C03082,Kolkata,2022-08-05,47,distributor
C03083,Delhi,2023-12-22,31,instagram
C03084,Hyderabad,2023-11-03,44,website
C03085,Chennai,2023-02-12,45,modern_trade
C03086,Chennai,2023-06-03,34,distributor
C03087,Bangalore,2022-09-26,50,website
C03088,Mumbai,2023-09-30,48,instagram
C03089,Hyderabad,2023-04-20,52,modern_trade
C03090,Delhi,2022-11-21,31,instagram
C03091,Bangalore,2022-12-22,52,instagram
C03092,Ahmedabad,2022-03-31,31,distributor
C03093,Bangalore,2022-02-11,45,website
C03094,Pune,2022-12-31,54,instagram
C03095,Mumbai,2023-11-02,35,website
C03096,Chennai,2022-07-21,38,instagram
C03097,Ahmedabad,2023-01-01,42,instagram
C03098,Mumbai,2024-03-04,53,instagram
C03099,Mumbai,2022-10-15,24,modern_trade
C03100,Bangalore,2023-08-26,36,modern_trade
C03101,Mumbai,2023-04-26,29,website
C03102,Indore,2023-09-29,53,instagram
C03103,Jaipur,2023-05-16,47,website
C03104,Bangalore,2023-09-30,51,referral
C03105,Delhi,2022-02-21,30,website
C03106,Bangalore,2022-04-13,53,modern_trade
C03107,Indore,2022-12-27,32,referral
C03108,Mumbai,2023-02-28,43,website
C03109,Hyderabad,2023-11-30,39,distributor
C03110,Hyderabad,2022-07-24,40,referral
C03111,Chennai,2022-01-14,39,website
C03112,Delhi,2023-09-08,39,website
C03113,Indore,2023-09-21,33,instagram
C03114,Mumbai,2023-04-15,25,website
C03115,Mumbai,2023-04-11,48,website
C03116,Kolkata,2022-10-31,26,instagram
C03117,Indore,2023-08-28,27,instagram
C03118,Mumbai,2023-03-03,34,distributor
C03119,Delhi,2023-10-18,44,website
C03120,Delhi,2022-04-20,46,instagram
C03121,Delhi,2023-11-06,25,instagram
C03122,Delhi,2023-07-19,53,website
C03123,Mumbai,2023-05-30,36,instagram
C03124,Bangalore,2022-03-09,47,instagram
C03125,Indore,2022-09-03,32,modern_trade
C03126,Hyderabad,2023-01-24,30,website
C03127,Chennai,2023-10-12,32,referral
C03128,Mumbai,2022-11-04,23,instagram
C03129,Ahmedabad,2022-12-18,48,referral
C03130,Pune,2024-03-09,47,instagram
C03131,Pune,2022-03-07,29,referral
C03132,Pune,2023-04-05,42,instagram
C03133,Jaipur,2022-12-13,42,instagram
C03134,Hyderabad,2022-11-21,29,referral
C03135,Delhi,2023-10-29,22,distributor
C03136,Hyderabad,2023-08-22,34,instagram
C03137,Indore,2022-02-02,30,referral
C03138,Indore,2022-03-09,49,referral
C03139,Hyderabad,2022-07-06,27,referral
C03140,Mumbai,2022-07-11,44,modern_trade
C03141,Delhi,2022-08-01,38,referral
C03142,Jaipur,2023-08-23,30,modern_trade
C03143,Hyderabad,2023-03-04,33,instagram
C03144,Hyderabad,2022-12-17,43,modern_trade
C03145,Delhi,2022-04-18,33,instagram
C03146,Delhi,2022-08-28,27,instagram
C03147,Kolkata,2022-08-04,30,instagram
C03148,Chennai,2022-06-26,24,instagram
C03149,Pune,2023-07-19,29,website
C03150,Bangalore,2022-11-26,31,referral
C03151,Chennai,2023-07-15,30,website
C03152,Delhi,2023-09-18,35,instagram
C03153,Chennai,2023-03-26,48,referral
C03154,Bangalore,2023-08-30,53,referral
C03155,Bangalore,2023-03-23,25,website
C03156,Chennai,2023-06-21,23,instagram
C03157,Jaipur,2023-10-06,54,instagram
C03158,Mumbai,2022-06-28,42,referral
C03159,Pune,2023-01-30,22,modern_trade
C03160,Delhi,2022-05-25,32,website
C03161,Bangalore,2022-07-17,22,instagram
C03162,Mumbai,2022-03-25,32,instagram
C03163,Delhi,2023-10-31,28,instagram
C03164,Bangalore,2022-03-26,23,referral
C03165,Mumbai,2023-04-02,36,website
C03166,Bangalore,2023-04-21,29,instagram
C03167,Jaipur,2022-09-10,47,referral
C03168,Mumbai,2022-03-13,42,website
C03169,Indore,2022-08-11,29,referral
C03170,Bangalore,2022-10-03,53,instagram
C03171,Chennai,2024-03-05,29,referral
C03172,Delhi,2024-02-15,31,referral
C03173,Mumbai,2022-09-03,44,modern_trade
C03174,Mumbai,2022-12-07,25,modern_trade
C03175,Mumbai,2023-07-27,51,instagram
