order_id,product_id,quantity,price,line_total
O0022746,P004,1,99,99
O0022746,P002,1,159,159
O0022746,P007,1,129,129
O0022747,P009,1,79,79
O0022748,P022,2,149,298
O0022749,P024,1,139,139
O0022749,P002,1,159,159
O0022749,P009,3,79,237
O0022749,P013,1,139,139
O0022750,P013,2,139,278
O0022750,P004,1,99,99
O0022750,P018,1,159,159
O0022750,P008,1,99,99
O0022751,P016,1,89,89
O0022752,P013,1,139,139
O0022752,P023,1,159,159
O0022752,P009,1,79,79
O0022753,P003,3,99,297
O0022753,P007,1,129,129
O0022753,P013,3,139,417
O0022753,P003,1,99,99
O0022754,P001,1,89,89
O0022754,P024,1,139,139
O0022754,P004,2,99,198
O0022755,P003,1,99,99
O0022756,P016,1,89,89
O0022756,P008,2,99,198
O0022757,P011,1,89,89
O0022758,P017,2,149,298
O0022758,P004,1,99,99
O0022758,P014,1,129,129
O0022759,P010,1,99,99
O0022760,P015,1,79,79
O0022760,P006,1,349,349
O0022760,P005,3,119,357
O0022761,P001,1,89,89
O0022762,P006,1,349,349
O0022762,P005,2,119,238
O0022762,P003,2,99,198
O0022763,P006,2,349,698
O0022764,P010,1,99,99
O0022764,P004,2,99,198
O0022765,P014,1,129,129
O0022765,P004,3,99,297
O0022766,P020,1,179,179
O0022766,P001,1,89,89
O0022766,P003,2,99,198
O0022767,P012,2,109,218
O0022768,P003,2,99,198
O0022768,P009,2,79,158
O0022768,P002,2,159,318
O0022769,P001,1,89,89
O0022769,P007,3,129,387
O0022770,P019,1,169,169
O0022770,P006,1,349,349
O0022770,P003,1,99,99
O0022770,P001,2,89,178
O0022770,P004,1,99,99
O0022771,P018,1,159,159
O0022772,P019,1,169,169
O0022773,P004,2,99,198
O0022773,P011,1,89,89
O0022773,P014,1,129,129
O0022774,P022,1,149,149
O0022774,P021,3,149,447
O0022774,P019,3,169,507
O0022775,P024,1,139,139
O0022775,P004,1,99,99
O0022776,P024,1,139,139
O0022776,P006,1,349,349
O0022777,P001,3,89,267
O0022777,P011,3,89,267
O0022778,P012,1,109,109
O0022779,P005,2,119,238
O0022779,P008,1,99,99
O0022780,P015,1,79,79
O0022781,P006,1,349,349
O0022781,P014,1,129,129
O0022782,P021,3,149,447
O0022782,P009,1,79,79
O0022783,P003,1,99,99
O0022783,P019,1,169,169
O0022784,P001,1,89,89
O0022784,P005,1,119,119
O0022784,P010,1,99,99
O0022785,P008,1,99,99
O0022786,P010,2,99,198
O0022786,P021,1,149,149
O0022786,P008,1,99,99
O0022787,P005,1,119,119
O0022787,P013,1,139,139
O0022787,P003,1,99,99
O0022788,P007,1,129,129
O0022789,P009,3,79,237
O0022789,P013,1,139,139
O0022789,P002,1,159,159
O0022789,P023,1,159,159
O0022789,P017,1,149,149
O0022790,P003,3,99,297
O0022790,P005,1,119,119
O0022790,P017,1,149,149
O0022791,P017,1,149,149
O0022791,P008,1,99,99
O0022791,P010,2,99,198
O0022792,P015,2,79,158
O0022793,P006,1,349,349
O0022794,P010,1,99,99
O0022794,P004,1,99,99
O0022795,P020,1,179,179
O0022795,P002,1,159,159
O0022795,P002,2,159,318
O0022796,P003,1,99,99
O0022797,P005,1,119,119
O0022797,P005,1,119,119
O0022798,P013,3,139,417
O0022799,P010,1,99,99
O0022800,P018,1,159,159
O0022800,P005,1,119,119
O0022800,P012,1,109,109
O0022800,P003,1,99,99
O0022800,P002,1,159,159
O0022801,P020,2,179,358
O0022801,P004,2,99,198
O0022802,P011,1,89,89
O0022802,P008,3,99,297
O0022802,P002,1,159,159
O0022802,P010,1,99,99
O0022803,P006,1,349,349
O0022803,P004,1,99,99
O0022804,P015,2,79,158
O0022804,P008,2,99,198
O0022805,P013,1,139,139
O0022805,P011,2,89,178
O0022806,P012,1,109,109
O0022807,P004,1,99,99
O0022808,P018,3,159,477
O0022808,P010,3,99,297
O0022809,P011,3,89,267
O0022809,P021,1,149,149
O0022809,P018,1,159,159
O0022810,P007,1,129,129
O0022810,P003,1,99,99
O0022811,P003,3,99,297
O0022811,P022,1,149,149
O0022812,P008,1,99,99
O0022813,P013,2,139,278
O0022813,P017,1,149,149
O0022814,P012,1,109,109
O0022814,P019,1,169,169
O0022815,P001,3,89,267
O0022815,P007,1,129,129
O0022815,P011,2,89,178
O0022815,P013,1,139,139
O0022815,P024,3,139,417
O0022816,P007,2,129,258
O0022817,P019,3,169,507
O0022817,P002,3,159,477
O0022818,P001,2,89,178
O0022819,P021,3,149,447
O0022820,P024,1,139,139
O0022820,P004,1,99,99
O0022820,P020,1,179,179
O0022821,P003,1,99,99
O0022822,P016,2,89,178
O0022822,P002,2,159,318
O0022823,P022,1,149,149
O0022823,P022,1,149,149
O0022824,P010,2,99,198
O0022825,P014,3,129,387
O0022825,P003,3,99,297
O0022825,P015,1,79,79
O0022826,P002,3,159,477
O0022827,P007,1,129,129
O0022828,P022,2,149,298
O0022829,P018,1,159,159
O0022829,P003,1,99,99
O0022829,P022,1,149,149
O0022829,P003,1,99,99
O0022830,P001,1,89,89
O0022831,P016,1,89,89
O0022832,P005,1,119,119
O0022833,P010,1,99,99
O0022833,P023,2,159,318
O0022834,P017,1,149,149
O0022834,P005,1,119,119
O0022834,P017,1,149,149
O0022835,P022,1,149,149
O0022836,P020,1,179,179
O0022837,P003,2,99,198
O0022837,P003,1,99,99
O0022837,P017,1,149,149
O0022838,P024,1,139,139
O0022838,P016,1,89,89
O0022838,P004,2,99,198
O0022839,P015,2,79,158
O0022839,P023,1,159,159
O0022840,P001,1,89,89
O0022840,P013,1,139,139
O0022840,P005,1,119,119
O0022841,P009,1,79,79
O0022841,P004,1,99,99
O0022842,P021,1,149,149
O0022842,P018,2,159,318
O0022842,P003,2,99,198
O0022842,P003,1,99,99
O0022843,P011,1,89,89
O0022843,P011,1,89,89
O0022843,P015,2,79,158
O0022844,P001,1,89,89
O0022844,P018,3,159,477
O0022845,P023,1,159,159
O0022845,P004,2,99,198
O0022845,P004,1,99,99
O0022845,P003,1,99,99
O0022846,P012,2,109,218
O0022846,P006,2,349,698
O0022846,P007,1,129,129
O0022846,P001,1,89,89
O0022846,P001,1,89,89
O0022847,P004,2,99,198
O0022847,P003,3,99,297
O0022848,P016,1,89,89
O0022848,P009,2,79,158
O0022848,P003,1,99,99
O0022849,P004,2,99,198
O0022849,P024,2,139,278
O0022850,P001,1,89,89
O0022851,P001,1,89,89
O0022851,P006,2,349,698
O0022852,P005,1,119,119
O0022852,P008,1,99,99
O0022853,P003,2,99,198
O0022853,P004,1,99,99
O0022853,P003,1,99,99
O0022853,P002,2,159,318
O0022854,P010,1,99,99
O0022854,P023,1,159,159
O0022854,P005,3,119,357
O0022854,P014,2,129,258
O0022855,P006,1,349,349
O0022856,P022,3,149,447
O0022856,P012,1,109,109
O0022856,P003,3,99,297
O0022857,P003,1,99,99
O0022857,P024,1,139,139
O0022858,P021,1,149,149
O0022858,P004,1,99,99
O0022858,P024,1,139,139
O0022858,P002,1,159,159
O0022859,P004,1,99,99
O0022859,P012,2,109,218
O0022860,P004,2,99,198
O0022861,P003,1,99,99
O0022862,P005,2,119,238
O0022862,P016,3,89,267
O0022862,P009,1,79,79
O0022863,P008,1,99,99
O0022864,P009,1,79,79
O0022864,P012,2,109,218
O0022864,P005,3,119,357
O0022864,P020,2,179,358
O0022865,P016,1,89,89
O0022866,P005,1,119,119
O0022866,P018,1,159,159
O0022866,P012,1,109,109
O0022867,P003,1,99,99
O0022867,P004,2,99,198
O0022867,P012,1,109,109
O0022868,P003,1,99,99
O0022868,P003,2,99,198
O0022869,P012,1,109,109
O0022869,P003,1,99,99
O0022869,P002,1,159,159
O0022870,P001,2,89,178
O0022870,P011,1,89,89
O0022871,P003,3,99,297
O0022871,P005,2,119,238
O0022872,P021,1,149,149
O0022873,P002,3,159,477
O0022873,P021,1,149,149
O0022873,P010,1,99,99
O0022873,P009,2,79,158
O0022874,P001,2,89,178
O0022875,P003,1,99,99
O0022876,P022,1,149,149
O0022876,P016,2,89,178
O0022876,P005,1,119,119
O0022876,P001,1,89,89
O0022877,P014,1,129,129
O0022877,P007,1,129,129
O0022878,P012,3,109,327
O0022879,P001,3,89,267
O0022879,P001,1,89,89
O0022880,P013,3,139,417
O0022881,P013,1,139,139
O0022881,P020,1,179,179
O0022881,P006,3,349,1047
O0022881,P006,1,349,349
O0022881,P011,1,89,89
O0022882,P002,1,159,159
O0022882,P005,1,119,119
O0022882,P005,3,119,357
O0022882,P020,1,179,179
O0022883,P022,2,149,298
O0022884,P020,2,179,358
O0022884,P021,2,149,298
O0022885,P011,1,89,89
O0022886,P002,2,159,318
O0022886,P009,1,79,79
O0022887,P002,1,159,159
O0022888,P010,1,99,99
O0022889,P016,2,89,178
O0022890,P020,1,179,179
O0022891,P006,1,349,349
O0022891,P006,2,349,698
O0022891,P004,1,99,99
O0022891,P022,3,149,447
O0022892,P007,1,129,129
O0022893,P005,2,119,238
O0022893,P001,2,89,178
O0022894,P015,1,79,79
O0022894,P005,3,119,357
O0022894,P014,1,129,129
O0022895,P007,1,129,129
O0022895,P006,1,349,349
O0022895,P015,2,79,158
O0022895,P002,2,159,318
O0022896,P006,2,349,698
O0022896,P021,3,149,447
O0022897,P002,2,159,318
O0022897,P011,1,89,89
O0022898,P006,2,349,698
O0022898,P023,1,159,159
O0022898,P011,1,89,89
O0022899,P004,3,99,297
O0022899,P010,1,99,99
O0022900,P024,1,139,139
O0022901,P004,3,99,297
O0022901,P021,2,149,298
O0022902,P002,1,159,159
O0022902,P005,2,119,238
O0022902,P011,1,89,89
O0022903,P003,1,99,99
O0022903,P004,2,99,198
O0022904,P015,1,79,79
O0022904,P012,2,109,218
O0022905,P003,1,99,99
O0022905,P006,1,349,349
O0022906,P011,2,89,178
O0022907,P004,1,99,99
O0022908,P005,3,119,357
O0022909,P014,3,129,387
O0022909,P001,1,89,89
O0022909,P006,1,349,349
O0022909,P007,1,129,129
O0022910,P007,1,129,129
O0022910,P003,1,99,99
O0022910,P004,1,99,99
O0022911,P012,2,109,218
O0022912,P022,1,149,149
O0022913,P009,1,79,79
O0022913,P022,3,149,447
O0022914,P014,2,129,258
O0022915,P005,1,119,119
O0022915,P018,1,159,159
O0022915,P005,1,119,119
O0022916,P008,2,99,198
O0022916,P010,1,99,99
O0022917,P006,1,349,349
O0022918,P009,1,79,79
O0022919,P012,2,109,218
O0022919,P015,1,79,79
O0022919,P010,2,99,198
O0022919,P002,1,159,159
O0022920,P001,1,89,89
O0022920,P022,2,149,298
O0022920,P023,2,159,318
O0022921,P004,2,99,198
O0022922,P007,3,129,387
O0022922,P013,2,139,278
O0022922,P010,1,99,99
O0022923,P010,1,99,99
O0022923,P004,1,99,99
O0022923,P015,1,79,79
O0022924,P002,3,159,477
O0022925,P013,1,139,139
O0022925,P007,1,129,129
O0022925,P022,1,149,149
O0022926,P005,1,119,119
O0022927,P002,1,159,159
O0022928,P008,1,99,99
O0022929,P021,1,149,149
O0022929,P004,1,99,99
O0022929,P009,2,79,158
O0022930,P005,2,119,238
O0022931,P006,1,349,349
O0022931,P013,2,139,278
O0022931,P014,1,129,129
O0022932,P018,1,159,159
O0022932,P021,1,149,149
O0022932,P002,1,159,159
O0022932,P024,2,139,278
O0022933,P001,1,89,89
O0022933,P023,1,159,159
O0022934,P007,1,129,129
O0022934,P020,1,179,179
O0022934,P014,2,129,258
O0022935,P004,2,99,198
O0022935,P005,2,119,238
O0022935,P023,1,159,159
O0022935,P004,3,99,297
O0022935,P020,3,179,537
O0022936,P013,1,139,139
O0022936,P018,1,159,159
O0022937,P005,3,119,357
O0022937,P006,3,349,1047
O0022937,P010,1,99,99
O0022938,P001,3,89,267
O0022938,P010,1,99,99
O0022939,P012,2,109,218
O0022940,P003,1,99,99
O0022940,P015,1,79,79
O0022940,P021,3,149,447
O0022941,P001,1,89,89
O0022941,P013,1,139,139
O0022941,P005,1,119,119
O0022942,P007,1,129,129
O0022942,P011,1,89,89
O0022942,P009,1,79,79
O0022942,P009,1,79,79
O0022943,P016,1,89,89
O0022943,P022,2,149,298
O0022944,P011,1,89,89
O0022944,P008,1,99,99
O0022945,P015,1,79,79
O0022946,P003,1,99,99
O0022946,P005,2,119,238
O0022946,P003,2,99,198
O0022946,P005,1,119,119
O0022947,P014,1,129,129
O0022947,P017,1,149,149
O0022947,P003,1,99,99
O0022947,P009,1,79,79
O0022948,P016,1,89,89
O0022949,P006,1,349,349
O0022949,P014,3,129,387
O0022949,P004,1,99,99
O0022950,P021,1,149,149
O0022951,P005,1,119,119
O0022951,P011,1,89,89
O0022951,P013,1,139,139
O0022951,P002,1,159,159
O0022952,P024,1,139,139
O0022952,P017,3,149,447
O0022953,P007,1,129,129
O0022953,P003,1,99,99
O0022954,P005,1,119,119
O0022954,P002,2,159,318
O0022954,P014,1,129,129
O0022954,P013,1,139,139
O0022955,P003,1,99,99
O0022955,P004,1,99,99
O0022955,P008,1,99,99
O0022955,P015,1,79,79
O0022955,P005,3,119,357
O0022956,P019,1,169,169
O0022957,P001,1,89,89
O0022958,P015,1,79,79
O0022958,P003,1,99,99
O0022958,P020,1,179,179
O0022959,P016,2,89,178
O0022959,P008,1,99,99
O0022960,P006,1,349,349
O0022961,P012,3,109,327
O0022961,P002,1,159,159
O0022962,P012,2,109,218
O0022963,P003,1,99,99
O0022963,P013,1,139,139
O0022964,P010,1,99,99
O0022964,P006,1,349,349
O0022964,P008,2,99,198
O0022964,P001,1,89,89
O0022964,P007,1,129,129
O0022965,P006,2,349,698
O0022965,P004,1,99,99
O0022966,P020,1,179,179
O0022967,P001,3,89,267
O0022968,P003,1,99,99
O0022968,P008,1,99,99
O0022968,P023,1,159,159
O0022968,P001,1,89,89
O0022969,P008,1,99,99
O0022969,P001,1,89,89
O0022969,P006,1,349,349
O0022969,P021,1,149,149
O0022969,P005,1,119,119
O0022970,P014,1,129,129
O0022970,P006,2,349,698
O0022971,P007,1,129,129
O0022972,P023,1,159,159
O0022972,P005,1,119,119
O0022973,P011,1,89,89
O0022974,P001,1,89,89
O0022974,P003,1,99,99
O0022974,P021,1,149,149
O0022974,P007,1,129,129
O0022975,P016,3,89,267
O0022975,P015,1,79,79
O0022975,P011,1,89,89
O0022975,P006,1,349,349
O0022975,P022,1,149,149
O0022976,P014,2,129,258
O0022976,P018,1,159,159
O0022976,P013,1,139,139
O0022977,P007,1,129,129
O0022977,P009,2,79,158
O0022977,P005,1,119,119
O0022977,P007,2,129,258
O0022978,P002,1,159,159
O0022978,P015,1,79,79
O0022978,P004,1,99,99
O0022979,P016,1,89,89
O0022980,P015,1,79,79
O0022981,P003,1,99,99
O0022981,P007,1,129,129
O0022982,P018,3,159,477
O0022982,P009,1,79,79
O0022982,P009,1,79,79
O0022983,P006,1,349,349
O0022984,P008,2,99,198
O0022984,P004,1,99,99
O0022985,P004,2,99,198
O0022985,P003,3,99,297
O0022986,P006,1,349,349
O0022986,P008,2,99,198
O0022986,P011,1,89,89
O0022986,P012,1,109,109
O0022986,P013,1,139,139
O0022987,P002,2,159,318
O0022987,P024,1,139,139
O0022987,P017,2,149,298
O0022987,P014,1,129,129
O0022987,P002,1,159,159
O0022988,P004,1,99,99
O0022988,P008,1,99,99
O0022988,P006,1,349,349
O0022988,P002,3,159,477
O0022989,P010,1,99,99
O0022989,P018,1,159,159
O0022989,P006,2,349,698
O0022990,P016,1,89,89
O0022991,P022,1,149,149
O0022992,P011,2,89,178
O0022992,P001,1,89,89
O0022993,P008,1,99,99
O0022993,P001,2,89,178
O0022994,P006,3,349,1047
O0022994,P009,3,79,237
O0022995,P008,1,99,99
O0022995,P020,1,179,179
O0022996,P013,1,139,139
O0022997,P021,1,149,149
O0022998,P008,1,99,99
O0022998,P001,1,89,89
O0022998,P013,2,139,278
O0022998,P003,1,99,99
O0022999,P001,1,89,89
O0023000,P008,1,99,99
O0023001,P011,2,89,178
O0023001,P007,1,129,129
O0023001,P023,3,159,477
O0023001,P006,1,349,349
O0023002,P024,1,139,139
O0023003,P020,1,179,179
O0023004,P008,3,99,297
O0023004,P024,2,139,278
O0023004,P010,2,99,198
O0023004,P003,1,99,99
O0023005,P007,1,129,129
O0023005,P021,1,149,149
O0023005,P015,1,79,79
O0023006,P001,3,89,267
O0023007,P006,1,349,349
O0023008,P004,1,99,99
O0023008,P015,1,79,79
O0023008,P005,2,119,238
O0023009,P015,1,79,79
O0023010,P013,1,139,139
O0023010,P013,1,139,139
O0023011,P001,2,89,178
O0023011,P021,2,149,298
O0023012,P013,2,139,278
O0023012,P014,1,129,129
O0023013,P009,2,79,158
O0023014,P019,1,169,169
O0023014,P007,1,129,129
O0023015,P006,1,349,349
O0023015,P024,1,139,139
O0023015,P001,2,89,178
O0023016,P016,2,89,178
O0023017,P022,1,149,149
O0023017,P009,1,79,79
O0023018,P015,1,79,79
O0023019,P011,1,89,89
O0023019,P012,2,109,218
O0023019,P002,3,159,477
O0023019,P016,1,89,89
O0023020,P009,1,79,79
O0023020,P002,2,159,318
O0023021,P008,1,99,99
O0023021,P004,1,99,99
O0023021,P023,3,159,477
O0023021,P005,2,119,238
O0023022,P021,1,149,149
O0023022,P024,1,139,139
O0023023,P003,1,99,99
O0023023,P010,1,99,99
O0023024,P019,1,169,169
O0023025,P006,3,349,1047
O0023026,P004,1,99,99
O0023027,P008,1,99,99
O0023028,P005,1,119,119
O0023029,P022,1,149,149
O0023029,P001,3,89,267
O0023029,P021,1,149,149
O0023030,P021,1,149,149
O0023030,P002,1,159,159
O0023030,P010,2,99,198
O0023031,P007,2,129,258
O0023031,P002,1,159,159
O0023032,P004,1,99,99
O0023032,P007,1,129,129
O0023032,P007,2,129,258
O0023032,P004,1,99,99
O0023032,P017,3,149,447
O0023033,P012,1,109,109
O0023033,P003,1,99,99
O0023033,P019,2,169,338
O0023034,P005,1,119,119
O0023034,P007,2,129,258
O0023034,P018,2,159,318
O0023035,P005,1,119,119
O0023035,P001,1,89,89
O0023035,P009,2,79,158
O0023036,P024,1,139,139
O0023036,P007,3,129,387
O0023037,P001,1,89,89
O0023037,P005,1,119,119
O0023037,P012,2,109,218
O0023037,P005,1,119,119
O0023038,P007,2,129,258
O0023039,P002,1,159,159
O0023039,P024,1,139,139
O0023039,P013,2,139,278
O0023039,P016,1,89,89
O0023040,P021,1,149,149
O0023041,P006,1,349,349
O0023041,P018,2,159,318
O0023042,P022,3,149,447
O0023042,P014,2,129,258
O0023042,P013,1,139,139
O0023043,P006,1,349,349
O0023044,P016,1,89,89
O0023044,P004,1,99,99
O0023044,P008,1,99,99
O0023045,P007,1,129,129
O0023045,P007,3,129,387
O0023045,P011,2,89,178
O0023046,P015,1,79,79
O0023046,P008,1,99,99
O0023047,P005,3,119,357
O0023047,P006,3,349,1047
O0023047,P021,2,149,298
O0023047,P021,1,149,149
O0023048,P018,1,159,159
O0023048,P008,2,99,198
O0023049,P005,3,119,357
O0023049,P001,1,89,89
O0023049,P006,3,349,1047
O0023049,P017,1,149,149
O0023050,P005,1,119,119
O0023050,P005,1,119,119
O0023051,P003,1,99,99
O0023052,P007,2,129,258
O0023053,P009,1,79,79
O0023053,P007,1,129,129
O0023054,P007,3,129,387
O0023054,P024,2,139,278
O0023055,P002,1,159,159
O0023055,P018,1,159,159
O0023056,P020,1,179,179
O0023057,P013,1,139,139
O0023057,P015,1,79,79
O0023058,P012,1,109,109
O0023058,P004,1,99,99
O0023058,P024,2,139,278
O0023058,P020,1,179,179
O0023059,P011,3,89,267
O0023059,P004,1,99,99
O0023060,P006,1,349,349
O0023060,P024,1,139,139
O0023061,P011,1,89,89
O0023061,P008,1,99,99
O0023062,P022,1,149,149
O0023063,P002,1,159,159
O0023064,P001,1,89,89
O0023064,P015,1,79,79
O0023065,P001,1,89,89
O0023065,P011,2,89,178
O0023066,P016,1,89,89
O0023067,P007,2,129,258
O0023067,P001,2,89,178
O0023067,P010,1,99,99
O0023068,P013,2,139,278
O0023068,P004,2,99,198
O0023069,P023,1,159,159
O0023069,P002,2,159,318
O0023069,P022,2,149,298
O0023069,P023,1,159,159
O0023070,P014,1,129,129
O0023070,P004,2,99,198
O0023070,P010,1,99,99
O0023071,P001,1,89,89
O0023071,P005,3,119,357
O0023071,P023,1,159,159
O0023071,P007,3,129,387
O0023072,P001,1,89,89
O0023072,P007,3,129,387
O0023073,P004,1,99,99
O0023073,P004,2,99,198
O0023074,P006,2,349,698
O0023074,P003,1,99,99
O0023074,P009,1,79,79
O0023075,P013,2,139,278
O0023075,P005,1,119,119
O0023075,P018,1,159,159
O0023076,P011,1,89,89
O0023076,P016,2,89,178
O0023077,P024,3,139,417
O0023078,P011,2,89,178
O0023079,P001,1,89,89
O0023080,P015,1,79,79
O0023080,P005,2,119,238
O0023080,P016,1,89,89
O0023081,P010,1,99,99
O0023081,P024,1,139,139
O0023082,P007,2,129,258
O0023083,P009,2,79,158
O0023083,P013,1,139,139
O0023084,P020,1,179,179
O0023084,P001,3,89,267
O0023085,P015,3,79,237
O0023086,P019,1,169,169
O0023086,P006,2,349,698
O0023087,P010,1,99,99
O0023087,P019,2,169,338
O0023087,P012,1,109,109
O0023088,P013,1,139,139
O0023088,P002,3,159,477
O0023089,P008,2,99,198
O0023090,P023,1,159,159
O0023090,P002,1,159,159
O0023090,P006,3,349,1047
O0023091,P016,1,89,89
O0023091,P011,1,89,89
O0023091,P009,1,79,79
O0023092,P008,2,99,198
O0023093,P001,1,89,89
O0023094,P018,2,159,318
O0023094,P012,1,109,109
O0023094,P009,1,79,79
O0023095,P012,1,109,109
O0023095,P015,1,79,79
O0023095,P004,1,99,99
O0023095,P009,1,79,79
O0023096,P015,3,79,237
O0023096,P018,3,159,477
O0023097,P021,1,149,149
O0023097,P005,2,119,238
O0023097,P002,1,159,159
O0023098,P010,2,99,198
O0023098,P010,3,99,297
O0023099,P013,1,139,139
O0023099,P004,1,99,99
O0023100,P013,2,139,278
O0023101,P008,2,99,198
O0023101,P002,3,159,477
O0023101,P004,1,99,99
O0023102,P002,1,159,159
O0023103,P023,1,159,159
O0023104,P006,2,349,698
O0023104,P018,2,159,318
O0023105,P016,2,89,178
O0023105,P006,1,349,349
O0023106,P002,1,159,159
O0023107,P005,1,119,119
O0023107,P004,1,99,99
O0023108,P008,2,99,198
O0023108,P004,1,99,99
O0023108,P017,1,149,149
O0023109,P003,1,99,99
O0023110,P011,1,89,89
O0023111,P008,1,99,99
O0023111,P011,1,89,89
O0023112,P007,2,129,258
O0023112,P012,3,109,327
O0023112,P022,3,149,447
O0023112,P012,2,109,218
O0023112,P011,1,89,89
O0023113,P004,2,99,198
O0023113,P006,1,349,349
O0023113,P007,1,129,129
O0023113,P004,1,99,99
O0023113,P005,1,119,119
O0023114,P005,1,119,119
O0023114,P004,1,99,99
O0023114,P013,1,139,139
O0023114,P008,1,99,99
O0023115,P011,1,89,89
O0023115,P006,3,349,1047
O0023115,P005,1,119,119
O0023116,P015,2,79,158
O0023116,P023,2,159,318
O0023116,P001,1,89,89
O0023116,P015,1,79,79
O0023117,P023,2,159,318
O0023118,P007,3,129,387
O0023118,P001,2,89,178
O0023119,P013,1,139,139
O0023120,P014,1,129,129
O0023120,P005,2,119,238
O0023120,P003,1,99,99
O0023121,P008,1,99,99
O0023121,P012,2,109,218
O0023121,P005,1,119,119
O0023122,P010,2,99,198
O0023122,P003,3,99,297
O0023122,P011,1,89,89
O0023123,P007,1,129,129
O0023123,P002,1,159,159
O0023123,P016,2,89,178
O0023124,P016,1,89,89
O0023125,P010,1,99,99
O0023125,P003,2,99,198
O0023125,P010,1,99,99
O0023125,P016,1,89,89
O0023126,P003,1,99,99
O0023127,P007,1,129,129
O0023127,P017,1,149,149
O0023128,P002,2,159,318
O0023129,P004,3,99,297
O0023129,P011,2,89,178
O0023130,P002,3,159,477
O0023130,P002,1,159,159
O0023131,P013,1,139,139
O0023132,P022,1,149,149
O0023132,P024,1,139,139
O0023132,P004,1,99,99
O0023132,P012,1,109,109
O0023132,P019,2,169,338
O0023133,P006,2,349,698
O0023134,P003,3,99,297
O0023135,P004,2,99,198
O0023136,P022,1,149,149
O0023137,P003,1,99,99
O0023137,P003,1,99,99
O0023137,P015,1,79,79
O0023138,P001,1,89,89
O0023138,P010,1,99,99
O0023139,P003,1,99,99
O0023140,P014,1,129,129
O0023141,P006,1,349,349
O0023141,P017,1,149,149
O0023141,P018,1,159,159
O0023141,P008,2,99,198
O0023141,P001,1,89,89
O0023142,P018,2,159,318
O0023142,P007,1,129,129
O0023143,P007,1,129,129
O0023143,P003,2,99,198
O0023143,P006,2,349,698
O0023144,P006,2,349,698
O0023144,P018,1,159,159
O0023145,P003,1,99,99
O0023146,P017,2,149,298
O0023147,P012,1,109,109
O0023148,P004,1,99,99
O0023148,P010,1,99,99
O0023148,P002,1,159,159
O0023149,P020,1,179,179
O0023149,P002,1,159,159
O0023149,P001,3,89,267
O0023149,P011,1,89,89
O0023149,P008,1,99,99
O0023150,P005,1,119,119
O0023151,P017,1,149,149
O0023152,P012,1,109,109
O0023152,P019,1,169,169
O0023153,P011,1,89,89
O0023154,P013,1,139,139
O0023154,P006,1,349,349
O0023155,P011,1,89,89
O0023155,P011,1,89,89
O0023155,P013,1,139,139
O0023155,P007,1,129,129
O0023156,P006,1,349,349
O0023157,P003,1,99,99
O0023157,P013,1,139,139
O0023157,P023,2,159,318
O0023158,P007,3,129,387
O0023158,P017,1,149,149
O0023158,P014,2,129,258
O0023158,P004,1,99,99
O0023159,P007,1,129,129
O0023159,P019,1,169,169
O0023159,P014,1,129,129
O0023160,P001,1,89,89
O0023160,P014,1,129,129
O0023160,P005,1,119,119
O0023161,P008,3,99,297
O0023162,P007,3,129,387
O0023163,P006,1,349,349
O0023163,P018,3,159,477
O0023163,P016,2,89,178
O0023163,P004,1,99,99
O0023163,P009,2,79,158
O0023164,P015,1,79,79
O0023165,P020,2,179,358
O0023165,P011,1,89,89
O0023166,P011,1,89,89
O0023166,P005,1,119,119
O0023167,P004,3,99,297
O0023167,P003,1,99,99
O0023167,P012,1,109,109
O0023168,P001,1,89,89
O0023168,P011,2,89,178
O0023168,P009,1,79,79
O0023169,P006,2,349,698
O0023169,P020,3,179,537
O0023170,P015,3,79,237
O0023170,P018,1,159,159
O0023171,P010,1,99,99
O0023172,P006,1,349,349
O0023172,P016,2,89,178
O0023172,P024,2,139,278
O0023172,P012,1,109,109
O0023173,P020,2,179,358
O0023173,P004,2,99,198
O0023173,P013,1,139,139
O0023174,P011,1,89,89
O0023174,P016,1,89,89
O0023174,P009,1,79,79
O0023174,P005,1,119,119
O0023174,P005,1,119,119
O0023175,P001,3,89,267
O0023175,P013,2,139,278
O0023176,P024,3,139,417
O0023176,P007,1,129,129
O0023177,P008,1,99,99
O0023177,P014,2,129,258
O0023177,P020,2,179,358
O0023178,P002,1,159,159
O0023179,P004,2,99,198
O0023179,P005,1,119,119
O0023179,P014,2,129,258
O0023179,P005,1,119,119
O0023180,P018,1,159,159
O0023180,P020,2,179,358
O0023180,P014,1,129,129
O0023180,P023,2,159,318
O0023181,P015,3,79,237
O0023181,P004,1,99,99
O0023182,P009,1,79,79
O0023182,P007,3,129,387
O0023182,P004,1,99,99
O0023183,P013,3,139,417
O0023184,P004,1,99,99
O0023184,P015,1,79,79
O0023184,P006,1,349,349
O0023185,P006,1,349,349
O0023186,P013,2,139,278
O0023187,P022,1,149,149
O0023188,P006,3,349,1047
O0023188,P013,1,139,139
O0023189,P021,1,149,149
O0023189,P010,1,99,99
O0023190,P002,3,159,477
O0023190,P006,1,349,349
O0023190,P016,1,89,89
O0023191,P002,1,159,159
O0023191,P022,2,149,298
O0023192,P016,3,89,267
O0023192,P002,1,159,159
O0023192,P023,1,159,159
O0023192,P013,1,139,139
O0023192,P002,1,159,159
O0023193,P001,1,89,89
O0023194,P015,2,79,158
