customer_id,city,channel,tenure_days,recency_days,frequency,monetary,avg_order_value,lifespan_days,days_since_signup,discount_usage_rate,avg_discount_pct,max_order_value,min_order_value,orders_per_month,mayo_spend_share,sauces_spend_share,dips_spend_share,distinct_products_bought,recent_spend_ratio,is_churned,r_score,f_score,m_score,rfm_total,rfm_avg,cluster_id,segment_label,segment_color,churn_prob,churn_risk_tier,active_days,daily_purchase_rate,retention_factor,discount_ltv_haircut,ltv_heuristic,ltv_predicted,ltv_tier
C02833,Mumbai,modern_trade,549,13,24,10172.38,423.85,500,513,16.67,11.25,955.52,72.89,1.44,0.0,0.0,0.0,21,0.161,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.003087844964182408,Low Risk,500,0.048,0.9047277046327152,0.958325,6438.39,6462.05,Gold
C02834,Delhi,instagram,587,99,3,316.59,105.53,401,500,66.67,10.0,132.22,87.11,0.224,0.0,0.0,0.0,3,0.0,1,3,2,1,6,2.0,0,Loyal Customers,#3498DB,0.9902916129119496,High Risk,401,0.007481296758104738,0.4665164957684037,0.833325,112.03,238.73,Bronze
C02835,Bangalore,instagram,257,236,1,309.23,309.23,0,236,0.0,0.0,309.23,309.23,1.0,0.0,0.0,1.0,1,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9975909692318963,High Risk,1,1.0,0.1624173632939698,1.0,18331.88,18791.13,Platinum
C02836,Jaipur,website,614,11,14,5979.4,427.1,404,415,85.71,13.75,766.41,78.77,1.04,0.0,0.0,0.0,17,0.262,0,5,4,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.01465217638077557,Low Risk,404,0.034653465346534656,0.9187713517408406,0.785725,3899.84,3817.64,Gold
C02837,Ahmedabad,referral,418,86,5,1313.08,262.62,290,376,20.0,5.0,470.44,88.45,0.517,0.0,0.0,0.0,6,0.245,1,3,3,2,8,2.6666666666666665,0,Loyal Customers,#3498DB,0.8844787538431107,High Risk,290,0.017241379310344827,0.5156429867014977,0.95,809.59,720.22,Bronze
C02838,Mumbai,referral,366,365,1,268.19,268.19,0,365,100.0,5.0,268.19,268.19,1.0,0.0,0.0,0.0,3,0.0,1,2,1,1,4,1.3333333333333333,2,At Risk,#E74C3C,0.9999610161605025,High Risk,1,1.0,0.06013898980588407,0.75,4415.22,3803.59,Gold
C02839,Indore,website,608,72,18,5044.53,280.25,536,608,27.78,13.0,571.46,76.93,1.007,0.0,0.0,0.0,17,0.074,1,3,4,4,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.8960955257832874,High Risk,536,0.033582089552238806,0.5743491774985175,0.93055,1835.95,2057.5,Silver
C02840,Delhi,modern_trade,445,315,3,807.75,269.25,48,363,66.67,17.5,453.43,74.18,1.875,0.0,0.0,0.0,5,0.0,1,2,2,2,6,2.0,2,At Risk,#E74C3C,0.9992788685467769,High Risk,48,0.0625,0.08838834764831845,0.833325,452.42,477.66,Bronze
C02841,Bangalore,referral,673,62,17,5328.91,313.47,486,548,94.12,16.56,783.65,82.26,1.049,0.0,0.0,0.0,21,0.026,1,3,4,4,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.8875969266625011,High Risk,486,0.03497942386831276,0.6203314226820597,0.7646999999999999,1898.53,1810.53,Silver
C02842,Indore,referral,262,5,7,2696.95,385.28,240,245,14.29,10.0,853.91,91.28,0.875,0.0,0.0,0.0,11,0.739,0,5,3,3,11,3.6666666666666665,4,Promising,#F39C12,0.0029303583384671186,Low Risk,240,0.029166666666666667,0.9622238368941451,0.964275,3805.69,4044.06,Gold
C02843,Jaipur,website,146,11,11,6794.1,617.65,116,127,18.18,15.0,1804.32,91.01,2.845,0.0,0.0,0.0,13,0.442,0,5,4,4,13,4.333333333333333,4,Promising,#F39C12,0.005224668870307728,Low Risk,116,0.09482758620689655,0.9187713517408406,0.95455,18748.91,17533.9,Platinum
C02844,Ahmedabad,website,395,15,9,3516.95,390.77,312,327,66.67,10.83,733.35,77.07,0.865,0.0,0.0,0.0,14,0.483,0,4,3,3,10,3.3333333333333335,0,Loyal Customers,#3498DB,0.006800336179889997,Low Risk,312,0.028846153846153848,0.8908987181403393,0.833325,3054.53,2655.77,Silver
C02845,Hyderabad,instagram,736,25,8,3335.53,416.94,437,462,0.0,0.0,846.09,169.69,0.549,0.0,0.0,0.0,14,0.213,0,4,3,3,10,3.3333333333333335,0,Loyal Customers,#3498DB,0.034838753669221935,Low Risk,437,0.018306636155606407,0.8248605943353025,1.0,2298.03,2177.92,Silver
C02846,Delhi,distributor,502,38,10,2929.48,292.95,419,457,40.0,13.75,832.34,96.51,0.716,0.0,0.0,0.0,11,0.236,0,3,3,3,9,3.0,0,Loyal Customers,#3498DB,0.025014008223636756,Low Risk,419,0.02386634844868735,0.7462742321549556,0.9,1714.01,1616.29,Silver
C02847,Pune,website,186,180,1,254.1,254.1,0,180,0.0,0.0,254.1,254.1,1.0,0.0,0.0,0.0,2,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9997605419843492,High Risk,1,1.0,0.25,1.0,23186.62,24012.16,Platinum
C02848,Delhi,website,548,7,36,14956.46,415.46,525,532,75.0,13.89,1280.28,73.67,2.057,0.0,0.0,0.0,23,0.112,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.0033315107181777046,Low Risk,525,0.06857142857142857,0.9475160078148386,0.8125,8005.26,8685.07,Platinum
C02849,Hyderabad,distributor,889,11,30,12811.24,427.04,861,872,33.33,9.0,1144.8,72.54,1.045,0.0,0.0,0.0,21,0.136,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.0066839809248406944,Low Risk,861,0.03484320557491289,0.9187713517408406,0.916675,4574.07,4589.68,Gold
C02850,Delhi,distributor,594,24,36,13569.16,376.92,569,593,25.0,10.0,953.64,58.59,1.898,0.0,0.0,0.0,22,0.194,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.0015563581578632993,Low Risk,569,0.0632688927943761,0.8312378961427878,0.9375,6783.11,6963.04,Platinum
C02851,Chennai,instagram,387,341,1,517.64,517.64,0,341,0.0,0.0,517.64,517.64,1.0,0.0,0.0,0.0,3,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9998692981090048,High Risk,1,1.0,0.07234871038116575,1.0,13669.46,15275.27,Platinum
C02852,Delhi,instagram,159,130,3,705.24,235.08,14,144,66.67,17.5,315.08,88.55,3.0,0.0,0.0,0.0,4,0.0,1,2,2,2,6,2.0,2,At Risk,#E74C3C,0.995603016103484,High Risk,14,0.21428571428571427,0.3674336230688997,0.833325,5629.83,5594.13,Gold
C02853,Mumbai,modern_trade,636,609,2,424.55,212.27,17,626,50.0,25.0,319.46,105.09,2.0,0.0,0.0,0.0,3,0.0,1,1,2,1,4,1.3333333333333333,2,At Risk,#E74C3C,0.9990237549693516,High Risk,17,0.11764705882352941,0.009183968017840693,0.875,73.25,0.0,Bronze
C02854,Jaipur,distributor,308,12,14,6783.26,484.52,296,308,14.29,10.0,1310.9,101.08,1.419,0.0,0.0,0.0,19,0.481,0,5,4,4,13,4.333333333333333,4,Promising,#F39C12,0.0063264515562686755,Low Risk,296,0.0472972972972973,0.9117224885582168,0.964275,7353.68,7338.75,Platinum
C02855,Mumbai,website,292,19,8,2318.66,289.83,231,250,75.0,7.5,1023.44,89.42,1.039,0.0,0.0,0.0,10,0.145,0,4,3,3,10,3.3333333333333335,0,Loyal Customers,#3498DB,0.02755752181508217,Low Risk,231,0.03463203463203463,0.8638716525936915,0.8125,2571.5,2450.17,Silver
C02856,Bangalore,referral,683,77,20,10533.28,526.66,568,645,40.0,11.25,1395.33,75.74,1.056,0.0,0.0,0.0,16,0.09,1,3,4,5,12,4.0,0,Loyal Customers,#3498DB,0.9074813328657033,High Risk,568,0.035211267605633804,0.5526524692896199,0.9,3366.66,3677.61,Gold
C02857,Delhi,website,248,6,11,4577.18,416.11,160,166,27.27,10.0,914.49,82.61,2.063,0.0,0.0,0.0,15,0.52,0,5,4,4,13,4.333333333333333,4,Promising,#F39C12,0.00863585978306215,Low Risk,160,0.06875,0.9548416039104165,0.931825,9290.51,9228.33,Platinum
C02858,Mumbai,instagram,804,6,33,14060.06,426.06,767,773,9.09,21.67,1398.41,92.63,1.291,0.0,0.0,0.0,23,0.022,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.024580667884199353,Low Risk,767,0.04302477183833116,0.9548416039104165,0.977275,6243.53,5690.4,Gold
C02859,Mumbai,distributor,111,85,3,1807.48,602.49,26,111,0.0,0.0,1140.02,139.9,3.0,0.0,0.0,0.0,6,0.631,1,3,2,3,8,2.6666666666666665,4,Promising,#F39C12,0.8682712934425049,High Risk,26,0.11538461538461539,0.5196296130159217,1.0,13185.13,12427.93,Platinum
C02860,Mumbai,referral,736,42,34,14331.03,421.5,672,714,20.59,12.14,1771.72,79.64,1.518,0.0,0.0,0.0,20,0.08,0,3,5,5,13,4.333333333333333,1,Champions,#2ECC71,0.011789604819795864,Low Risk,672,0.050595238095238096,0.7236346187201891,0.948525,5342.79,5289.91,Gold
C02861,Kolkata,distributor,592,44,29,13291.8,458.34,535,579,17.24,17.0,1229.39,71.83,1.626,0.0,0.0,0.0,21,0.126,0,3,5,5,13,4.333333333333333,1,Champions,#2ECC71,0.006155366866967168,Low Risk,535,0.05420560747663551,0.7125736847878523,0.9569,6183.31,6511.1,Gold
C02862,Delhi,referral,626,71,33,14928.75,452.39,552,623,15.15,16.0,1678.59,74.41,1.793,0.0,0.0,0.0,22,0.059,1,3,5,5,13,4.333333333333333,1,Champions,#2ECC71,0.8760061232285674,High Risk,552,0.059782608695652176,0.5787896830493259,0.962125,5497.09,5450.04,Gold
C02863,Ahmedabad,distributor,583,71,34,12979.61,381.75,465,536,17.65,10.0,882.15,59.4,2.194,0.0,0.0,0.0,24,0.027,1,3,5,5,13,4.333333333333333,1,Champions,#2ECC71,0.8806774768822826,High Risk,465,0.07311827956989247,0.5787896830493259,0.955875,5636.63,5749.1,Gold
C02864,Hyderabad,referral,159,1,1,147.2,147.2,0,1,0.0,0.0,147.2,147.2,1.0,0.0,0.0,1.0,1,1.0,0,5,1,1,7,2.3333333333333335,4,Promising,#F39C12,0.0862501769446577,Low Risk,1,1.0,0.9923279462629435,1.0,53315.8,52339.38,Platinum
C02865,Bangalore,modern_trade,255,102,4,1438.26,359.56,81,183,0.0,0.0,662.13,174.98,1.481,0.0,0.0,0.0,7,0.0,1,3,2,2,7,2.3333333333333335,3,Discount Dependent,#E67E22,0.9837629394168523,High Risk,81,0.04938271604938271,0.45586124427910846,1.0,2954.42,3498.29,Silver
C02866,Hyderabad,distributor,556,474,1,283.52,283.52,0,474,0.0,0.0,283.52,283.52,1.0,0.0,1.0,0.0,1,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.9994764516486733,High Risk,1,1.0,0.02597618425446212,1.0,2688.14,2827.85,Silver
C02867,Bangalore,website,898,46,32,11760.62,367.52,809,855,28.13,10.0,889.35,77.38,1.187,0.0,0.0,0.0,22,0.075,0,3,5,5,13,4.333333333333333,1,Champions,#2ECC71,0.01713845188919666,Low Risk,809,0.03955500618046971,0.7016818199634473,0.929675,3461.36,3578.48,Gold
C02868,Indore,website,637,20,12,6308.93,525.74,537,557,16.67,7.5,1131.43,98.28,0.67,0.0,0.0,0.0,17,0.247,0,4,4,4,12,4.0,0,Loyal Customers,#3498DB,0.01538593702651823,Low Risk,537,0.0223463687150838,0.8572439828530728,0.958325,3522.8,3607.13,Gold
C02869,Delhi,instagram,841,7,20,5992.96,299.65,822,829,40.0,13.75,546.68,90.46,0.73,0.0,0.0,0.0,18,0.253,0,5,4,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.01100958064935151,Low Risk,822,0.024330900243309004,0.9475160078148386,0.9,2269.31,2371.52,Silver
C02870,Delhi,referral,717,29,45,18964.22,421.43,673,702,4.44,7.5,1276.72,80.79,2.006,0.0,0.0,0.0,23,0.142,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.0047326767304018,Low Risk,673,0.06686478454680535,0.7998369177983302,0.9889,8135.23,8013.71,Platinum
C02871,Kolkata,modern_trade,100,43,1,363.98,363.98,0,43,0.0,0.0,363.98,363.98,1.0,0.0,0.0,0.0,3,1.0,0,3,1,1,5,1.6666666666666667,4,Promising,#F39C12,0.05079824196828763,Low Risk,1,1.0,0.7180828550393733,1.0,95399.25,96531.42,Platinum
C02872,Jaipur,instagram,389,5,28,10420.21,372.15,380,385,28.57,18.75,960.02,81.65,2.211,0.0,0.0,0.0,22,0.397,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.004669024202941637,Low Risk,380,0.07368421052631578,0.9622238368941451,0.928575,8942.9,8785.98,Platinum
C02873,Kolkata,modern_trade,806,700,3,561.3,187.1,56,756,33.33,15.0,297.24,68.91,1.607,0.0,0.0,0.0,4,0.0,1,1,2,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9981062882273375,High Risk,56,0.05357142857142857,0.004556754060844204,0.916675,15.28,0.0,Bronze
C02874,Bangalore,website,142,113,2,507.55,253.78,14,127,50.0,15.0,416.13,91.42,2.0,1.0,0.0,0.0,2,0.0,1,2,2,1,5,1.6666666666666667,2,At Risk,#E74C3C,0.9944643387749591,High Risk,14,0.14285714285714285,0.418832251612578,0.875,4849.54,4137.86,Gold
C02875,Pune,instagram,716,537,5,1434.63,286.93,155,692,100.0,9.0,684.64,84.11,0.968,0.0,0.0,0.0,9,0.0,1,1,3,2,6,2.0,2,At Risk,#E74C3C,0.9942860889736981,High Risk,155,0.03225806451612903,0.01599021706244961,0.75,40.52,0.0,Bronze
C02876,Bangalore,instagram,767,50,30,10066.07,335.54,695,745,86.67,12.12,1027.4,84.1,1.295,0.0,0.0,0.0,22,0.011,0,3,5,5,13,4.333333333333333,1,Champions,#2ECC71,0.0518248117963177,Low Risk,695,0.04316546762589928,0.6803950000871885,0.783325,2817.58,2836.15,Silver
C02877,Bangalore,referral,180,2,4,795.31,198.83,165,167,50.0,15.0,349.88,107.25,0.727,0.0,0.0,0.0,4,0.342,0,5,2,2,9,3.0,0,Loyal Customers,#3498DB,0.03876032124822278,Low Risk,165,0.024242424242424242,0.9847147529344312,0.875,1515.9,1438.87,Silver
C02878,Delhi,instagram,562,25,14,5179.14,369.94,512,537,21.43,11.67,1051.33,62.44,0.82,0.0,0.0,0.0,17,0.179,0,4,4,4,12,4.0,0,Loyal Customers,#3498DB,0.010641706853001143,Low Risk,512,0.02734375,0.8248605943353025,0.946425,2882.37,2886.5,Silver
C02879,Hyderabad,distributor,488,385,3,1006.76,335.59,72,457,33.33,5.0,671.32,84.09,1.25,0.0,0.0,0.0,4,0.0,1,1,2,2,5,1.6666666666666667,3,Discount Dependent,#E67E22,0.9980879578640702,High Risk,72,0.041666666666666664,0.05155378714595641,0.916675,241.19,400.25,Bronze
C02880,Mumbai,website,441,256,16,5351.07,334.44,180,436,18.75,13.33,1007.27,73.1,2.667,0.0,0.0,0.0,15,0.0,1,2,4,4,10,3.3333333333333335,3,Discount Dependent,#E67E22,0.9937190193749698,High Risk,180,0.08888888888888889,0.13923130739461712,0.953125,1439.94,1352.45,Bronze
C02881,Delhi,referral,226,4,11,4322.1,392.92,215,219,18.18,12.5,829.86,135.39,1.535,0.0,0.0,0.0,16,0.336,0,5,4,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.002668028208728101,Low Risk,215,0.05116279069767442,0.969663144646718,0.95455,6791.58,7213.88,Platinum
C02882,Kolkata,instagram,696,26,17,6281.02,369.47,629,655,82.35,13.93,879.43,106.61,0.811,0.0,0.0,0.0,20,0.037,0,4,4,4,12,4.0,0,Loyal Customers,#3498DB,0.023631299064033013,Low Risk,629,0.02702702702702703,0.8185322195299817,0.794125,2369.16,2334.28,Silver
C02883,Delhi,website,819,665,6,2785.08,464.18,154,819,33.33,20.0,861.46,158.17,1.169,0.0,0.0,0.0,13,0.0,1,1,3,3,7,2.3333333333333335,3,Discount Dependent,#E67E22,0.9968094756887729,High Risk,154,0.03896103896103896,0.005966543480135328,0.916675,36.1,0.0,Bronze
C02884,Mumbai,referral,652,38,4,1316.86,329.22,376,414,25.0,15.0,444.97,253.51,0.319,0.0,0.0,0.0,7,0.47,0,3,2,2,7,2.3333333333333335,0,Loyal Customers,#3498DB,0.031270993238746034,Low Risk,376,0.010638297872340425,0.7462742321549556,0.9375,894.38,782.6,Bronze
C02885,Mumbai,instagram,337,281,2,268.02,134.01,34,315,0.0,0.0,138.7,129.32,1.765,0.0,0.0,0.0,2,0.0,1,2,2,1,5,1.6666666666666667,3,Discount Dependent,#E67E22,0.9988624223040261,High Risk,34,0.058823529411764705,0.1148464189676051,1.0,330.44,0.0,Bronze
C02886,Jaipur,referral,371,307,1,633.45,633.45,0,307,0.0,0.0,633.45,633.45,1.0,0.0,0.0,0.0,5,0.0,1,2,1,2,5,1.6666666666666667,3,Discount Dependent,#E67E22,0.9998995759425457,High Risk,1,1.0,0.09400549422262397,1.0,21734.94,22641.44,Platinum
C02887,Bangalore,modern_trade,125,34,4,2362.04,590.51,80,114,0.0,0.0,806.83,329.96,1.5,0.0,0.0,0.0,6,0.478,0,4,2,3,9,3.0,4,Promising,#F39C12,0.016467234973137315,Low Risk,80,0.05,0.7696221479334963,1.0,8294.07,9693.92,Platinum
C02888,Bangalore,instagram,627,573,2,776.33,388.17,17,590,0.0,0.0,585.49,190.84,2.0,0.0,0.0,0.0,4,0.0,1,1,2,2,5,1.6666666666666667,3,Discount Dependent,#E67E22,0.9990065006390348,High Risk,17,0.11764705882352941,0.012118318451826052,1.0,201.99,0.0,Bronze
C02889,Pune,referral,428,73,5,2098.3,419.66,290,363,100.0,12.0,842.33,180.12,0.517,0.0,0.0,0.0,9,0.133,1,3,3,3,9,3.0,0,Loyal Customers,#3498DB,0.9170654239104651,High Risk,290,0.017241379310344827,0.5699427397449146,0.75,1128.9,1220.4,Bronze
C02890,Pune,distributor,540,463,1,69.98,69.98,0,463,100.0,20.0,69.98,69.98,1.0,1.0,0.0,0.0,1,0.0,1,1,1,1,3,1.0,2,At Risk,#E74C3C,0.9999204671458316,High Risk,1,1.0,0.028272740769772355,0.75,541.62,489.91,Bronze
C02891,Delhi,instagram,842,3,36,14547.46,404.1,835,838,16.67,14.17,1235.79,56.57,1.293,0.0,0.0,0.0,24,0.156,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.003658575581916467,Low Risk,835,0.04311377245508982,0.9771599684342459,0.958325,5954.92,5546.64,Gold
C02892,Chennai,modern_trade,533,484,3,907.99,302.66,40,524,66.67,12.5,686.99,71.56,2.25,0.0,0.0,0.0,5,0.0,1,1,2,2,5,1.6666666666666667,2,At Risk,#E74C3C,0.9992624651245986,High Risk,40,0.075,0.024050692122921755,0.833325,166.05,215.53,Bronze
C02893,Indore,referral,633,74,7,1816.26,259.47,488,562,57.14,17.5,435.4,93.57,0.43,0.0,0.0,0.0,9,0.092,1,3,3,3,9,3.0,0,Loyal Customers,#3498DB,0.9324920490468362,High Risk,488,0.014344262295081968,0.5655701084185465,0.85715,658.57,551.64,Bronze
C02894,Chennai,instagram,169,32,3,1112.51,370.84,68,100,0.0,0.0,458.57,297.44,1.324,0.0,0.0,0.0,5,0.588,0,4,2,2,8,2.6666666666666665,4,Promising,#F39C12,0.038378488595058734,Low Risk,68,0.04411764705882353,0.7815686173483609,1.0,4667.23,4595.7,Gold
C02895,Mumbai,instagram,610,12,14,5573.42,398.1,552,564,64.29,11.67,1052.54,86.86,0.761,0.0,0.0,0.0,20,0.474,0,5,4,4,13,4.333333333333333,0,Loyal Customers,#3498DB,0.010862950483325915,Low Risk,552,0.025362318840579712,0.9117224885582168,0.839275,2819.95,3093.81,Silver
C02896,Kolkata,instagram,657,610,1,116.39,116.39,0,610,100.0,10.0,116.39,116.39,1.0,0.0,1.0,0.0,1,0.0,1,1,1,1,3,1.0,2,At Risk,#E74C3C,0.9999600767231679,High Risk,1,1.0,0.009113508121688409,0.75,290.37,271.41,Bronze
C02897,Hyderabad,instagram,228,153,1,447.49,447.49,0,153,0.0,0.0,447.49,447.49,1.0,0.0,0.0,0.0,2,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9993623934896294,High Risk,1,1.0,0.3077861033362291,1.0,50271.89,50318.61,Platinum
C02898,Delhi,instagram,220,1,7,3057.83,436.83,214,215,100.0,14.29,1033.96,67.69,0.981,0.0,0.0,0.0,12,0.764,0,5,3,3,11,3.6666666666666665,4,Promising,#F39C12,0.006139128488628794,Low Risk,214,0.03271028037383177,0.9923279462629435,0.75,3881.56,3953.81,Gold
C02899,Bangalore,referral,648,17,30,10907.56,363.59,615,632,20.0,11.67,1518.43,82.23,1.463,0.0,0.0,0.0,19,0.313,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.0018603396216380886,Low Risk,615,0.04878048780487805,0.8772811111231658,0.95,5395.27,5553.18,Gold
C02900,Mumbai,instagram,217,13,2,373.29,186.65,174,187,50.0,25.0,238.52,134.77,0.345,0.0,0.0,0.0,3,0.361,0,5,2,1,8,2.6666666666666665,0,Loyal Customers,#3498DB,0.06961609814545389,Low Risk,174,0.011494252873563218,0.9047277046327152,0.875,619.91,450.18,Bronze
C02901,Mumbai,website,195,149,1,100.71,100.71,0,149,0.0,0.0,100.71,100.71,1.0,1.0,0.0,0.0,1,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.99839543474357,High Risk,1,1.0,0.3174154911790179,1.0,11667.92,12292.33,Platinum
C02902,Indore,modern_trade,488,258,6,2672.23,445.37,226,484,16.67,20.0,999.29,201.69,0.796,0.0,0.0,0.0,8,0.0,1,2,3,3,8,2.6666666666666665,3,Discount Dependent,#E67E22,0.995255143283724,High Risk,226,0.02654867256637168,0.13710312246182826,0.958325,567.04,613.31,Bronze
C02903,Mumbai,modern_trade,151,4,8,2455.33,306.92,134,138,0.0,0.0,803.31,92.59,1.791,0.0,0.0,0.0,12,0.507,0,5,3,3,11,3.6666666666666665,4,Promising,#F39C12,0.005929299614794858,Low Risk,134,0.05970149253731343,0.969663144646718,1.0,6485.21,6225.7,Gold
C02904,Bangalore,website,699,502,1,323.38,323.38,0,502,0.0,0.0,323.38,323.38,1.0,0.0,0.0,0.0,2,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.9987586179086202,High Risk,1,1.0,0.0209373435752712,1.0,2471.31,2521.06,Silver
C02905,Hyderabad,distributor,241,8,12,5794.82,482.9,226,234,16.67,7.5,1051.41,98.14,1.593,0.0,0.0,0.0,18,0.674,0,5,4,4,13,4.333333333333333,4,Promising,#F39C12,0.004477936824434385,Low Risk,226,0.05309734513274336,0.940246614086162,0.958325,8432.91,8243.1,Platinum
C02906,Mumbai,instagram,812,571,1,385.31,385.31,0,571,100.0,15.0,385.31,385.31,1.0,0.0,0.0,0.0,2,0.0,1,1,1,1,3,1.0,2,At Risk,#E74C3C,1.0,High Risk,1,1.0,0.012306425201525313,0.75,1298.06,1350.88,Bronze
C02907,Ahmedabad,instagram,800,24,30,11985.43,399.51,759,783,26.67,15.63,1355.38,85.11,1.186,0.0,0.0,0.0,23,0.015,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.037693588912321475,Low Risk,759,0.039525691699604744,0.8312378961427878,0.933325,4471.55,4208.94,Gold
C02908,Delhi,instagram,604,560,1,539.73,539.73,0,560,0.0,0.0,539.73,539.73,1.0,0.0,0.0,0.0,3,0.0,1,1,1,1,3,1.0,3,Discount Dependent,#E67E22,0.9999446127383241,High Risk,1,1.0,0.013394437232079275,1.0,2638.72,3056.44,Silver
C02909,Delhi,modern_trade,234,9,6,1309.97,218.33,133,142,16.67,20.0,403.52,80.39,1.353,0.0,0.0,0.0,6,0.567,0,5,3,2,10,3.3333333333333335,4,Promising,#F39C12,0.025409835413859723,Low Risk,133,0.045112781954887216,0.9330329915368074,0.958325,3214.52,3812.92,Gold
C02910,Delhi,modern_trade,437,24,16,5238.68,327.42,399,423,68.75,12.27,785.11,83.12,1.203,0.0,0.0,0.0,16,0.27,0,4,4,4,12,4.0,0,Loyal Customers,#3498DB,0.006541309485273803,Low Risk,399,0.040100250626566414,0.8312378961427878,0.828125,3298.88,3569.23,Silver
C02911,Delhi,website,364,256,1,93.44,93.44,0,256,0.0,0.0,93.44,93.44,1.0,1.0,0.0,0.0,1,0.0,1,2,1,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9990519426869825,High Risk,1,1.0,0.13923130739461712,1.0,4748.57,6052.33,Gold
C02912,Mumbai,referral,800,98,18,8572.58,476.25,696,794,22.22,10.0,991.67,99.66,0.776,0.0,0.0,0.0,22,0.0,1,3,4,5,12,4.0,0,Loyal Customers,#3498DB,0.9840232942138148,High Risk,696,0.02586206896551724,0.4701233070430809,0.94445,1996.1,2382.94,Silver
C02913,Indore,website,825,8,26,8895.31,342.13,790,798,96.15,12.6,1245.74,61.57,0.987,0.0,0.0,0.0,19,0.019,0,5,5,5,15,5.0,0,Loyal Customers,#3498DB,0.03210951445945995,Low Risk,790,0.03291139240506329,0.940246614086162,0.759625,2935.43,3066.57,Silver
C02914,Ahmedabad,instagram,729,2,42,15183.72,361.52,727,729,23.81,13.0,1086.15,70.65,1.733,0.0,0.0,0.0,23,0.067,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.0073767136599937055,Low Risk,727,0.0577716643741403,0.9847147529344312,0.940475,7059.89,7111.01,Platinum
C02915,Delhi,referral,315,1,26,9604.04,369.39,295,296,38.46,13.5,1152.38,69.22,2.644,0.0,0.0,0.0,20,0.329,0,5,5,5,15,5.0,1,Champions,#2ECC71,0.007299458818873112,Low Risk,295,0.08813559322033898,0.9923279462629435,0.90385,10658.13,10678.53,Platinum
C02916,Chennai,website,131,7,4,2111.85,527.96,114,121,50.0,20.0,1044.23,181.62,1.053,0.0,0.0,0.0,7,0.506,0,5,2,3,10,3.3333333333333335,4,Promising,#F39C12,0.010406738722546079,Low Risk,114,0.03508771929824561,0.9475160078148386,0.875,5605.88,5514.69,Gold
C02917,Indore,instagram,747,632,2,466.34,233.17,104,736,0.0,0.0,296.54,169.8,0.577,0.0,0.0,0.0,2,0.0,1,1,2,1,4,1.3333333333333333,3,Discount Dependent,#E67E22,0.9972950136964494,High Risk,104,0.019230769230769232,0.007693084007300243,1.0,12.59,0.0,Bronze
C02918,Kolkata,instagram,97,3,3,892.17,297.39,66,69,33.33,20.0,456.87,101.56,1.364,0.0,0.0,0.0,6,1.0,0,5,2,2,9,3.0,4,Promising,#F39C12,0.020121677577507168,Low Risk,66,0.045454545454545456,0.9771599684342459,0.916675,4419.55,4296.69,Gold
C02919,Bangalore,modern_trade,822,30,26,11306.02,434.85,735,765,15.38,12.5,1354.8,80.1,1.061,0.0,0.0,0.0,20,0.044,0,4,5,5,14,4.666666666666667,1,Champions,#2ECC71,0.015623670054284658,Low Risk,735,0.03537414965986395,0.7937005259840998,0.96155,4284.96,4361.06,Gold
C02920,Delhi,website,457,8,10,3888.6,388.86,444,452,30.0,23.33,831.69,84.11,0.676,0.0,0.0,0.0,14,0.4,0,5,3,3,11,3.6666666666666665,0,Loyal Customers,#3498DB,0.008055091322318653,Low Risk,444,0.02252252252252252,0.940246614086162,0.925,2780.27,3094.84,Silver
C02921,Delhi,referral,674,41,3,559.99,186.66,552,593,66.67,17.5,214.28,132.95,0.163,0.0,0.0,0.0,5,0.38,0,3,2,1,6,2.0,0,Loyal Customers,#3498DB,0.06807140747157153,Low Risk,552,0.005434782608695652,0.7292293051358275,0.833325,225.01,348.35,Bronze
